0.04325  0.00025  -0.0017944  -3.66809e-05  0.0802782
0.04375  0.00025  -0.00181013  -3.77018e-05  0.0815693
0.04425  0.00025  -0.00182494  -3.87445e-05  0.0828827
0.04475  0.00025  -0.0018388  -3.98083e-05  0.0842174
0.04525  0.00025  -0.00185168  -4.08926e-05  0.0855724
0.04575  0.00025  -0.00186357  -4.19966e-05  0.0869467
0.04625  0.00025  -0.00187442  -4.31195e-05  0.0883392
0.04675  0.00025  -0.00188422  -4.42604e-05  0.0897487
0.04725  0.00025  -0.00189295  -4.54185e-05  0.0911741
0.04775  0.00025  -0.00190057  -4.65928e-05  0.0926142
0.04825  0.00025  -0.00190708  -4.77824e-05  0.0940677
0.04875  0.00025  -0.00191244  -4.89861e-05  0.0955333
0.04925  0.00025  -0.00191665  -5.02031e-05  0.0970096
0.04975  0.00025  -0.00191967  -5.14321e-05  0.0984952
0.05025  0.00025  -0.00192149  -5.2672e-05  0.0999886
0.05075  0.00025  -0.00192209  -5.39216e-05  0.101488
0.05125  0.00025  -0.00192146  -5.51796e-05  0.102993
0.05175  0.00025  -0.00191958  -5.64448e-05  0.104501
0.05225  0.00025  -0.00191644  -5.77158e-05  0.10601
0.05275  0.00025  -0.00191202  -5.89911e-05  0.10752
0.05325  0.00025  -0.00190631  -6.02694e-05  0.109027
0.05375  0.00025  -0.00189931  -6.1549e-05  0.110531
0.05425  0.00025  -0.00189101  -6.28285e-05  0.11203
0.05475  0.00025  -0.0018814  -6.41063e-05  0.113522
0.05525  0.00025  -0.00187048  -6.53807e-05  0.115005
0.05575  0.00025  -0.00185823  -6.665e-05  0.116477
0.05625  0.00025  -0.00184468  -6.79126e-05  0.117937
0.05675  0.00025  -0.0018298  -6.91667e-05  0.119383
0.05725  0.00025  -0.00181362  -7.04104e-05  0.120812
0.05775  0.00025  -0.00179612  -7.16421e-05  0.122222
0.05825  0.00025  -0.00177733  -7.28599e-05  0.123613
0.05875  0.00025  -0.00175725  -7.40618e-05  0.124982
0.05925  0.00025  -0.00173589  -7.52461e-05  0.126326
0.05975  0.00025  -0.00171327  -7.64109e-05  0.127645
0.06025  0.00025  -0.0016894  -7.75542e-05  0.128936
0.06075  0.00025  -0.0016643  -7.86741e-05  0.130197
0.06125  0.00025  -0.001638  -7.97689e-05  0.131427
0.06175  0.00025  -0.00161051  -8.08365e-05  0.132623
0.06225  0.00025  -0.00158187  -8.18751e-05  0.133784
0.06275  0.00025  -0.00155209  -8.28828e-05  0.134908
0.06325  0.00025  -0.00152122  -8.38578e-05  0.135993
0.06375  0.00025  -0.00148929  -8.47983e-05  0.137038
0.06425  0.00025  -0.00145632  -8.57024e-05  0.13804
0.06475  0.00025  -0.00142237  -8.65684e-05  0.138999
0.06525  0.00025  -0.00138746  -8.73946e-05  0.139912
0.06575  0.00025  -0.00135165  -8.81793e-05  0.140779
0.06625  0.00025  -0.00131497  -8.89209e-05  0.141597
0.06675  0.00025  -0.00127748  -8.96178e-05  0.142366
0.06725  0.00025  -0.00123922  -9.02685e-05  0.143084
0.06775  0.00025  -0.00120025  -9.08716e-05  0.14375
0.06825  0.00025  -0.00116061  -9.14258e-05  0.144362
0.06875  0.00025  -0.00112038  -9.19297e-05  0.144921
0.06925  0.00025  -0.00107959  -9.23822e-05  0.145424
0.06975  0.00025  -0.00103832  -9.27821e-05  0.145871
0.07025  0.00025  -0.000996616  -9.31285e-05  0.146261
0.07075  0.00025  -0.00095455  -9.34203e-05  0.146594
0.07125  0.00025  -0.000912185  -9.36569e-05  0.146869
0.07175  0.00025  -0.000869584  -9.38374e-05  0.147085
0.07225  0.00025  -0.000826815  -9.39614e-05  0.147243
0.07275  0.00025  -0.000783947  -9.40281e-05  0.147342
0.07325  0.00025  -0.000741047  -9.40374e-05  0.147383
0.07375  0.00025  -0.000698185  -9.3989e-05  0.147364
0.07425  0.00025  -0.000655433  -9.38826e-05  0.147287
0.07475  0.00025  -0.000612861  -9.37184e-05  0.147151
0.07525  0.00025  -0.00057054  -9.34963e-05  0.146958
0.07575  0.00025  -0.000528543  -9.32167e-05  0.146707
0.07625  0.00025  -0.000486941  -9.28799e-05  0.1464
0.07675  0.00025  -0.000445805  -9.24863e-05  0.146036
0.07725  0.00025  -0.000405209  -9.20367e-05  0.145618
0.07775  0.00025  -0.000365222  -9.15317e-05  0.145146
0.07825  0.00025  -0.000325916  -9.09723e-05  0.144622
0.07875  0.00025  -0.00028736  -9.03594e-05  0.144046
0.07925  0.00025  -0.000249624  -8.96941e-05  0.14342
0.07975  0.00025  -0.000212775  -8.89778e-05  0.142747
0.08025  0.00025  -0.000176882  -8.82118e-05  0.142026
0.08075  0.00025  -0.000142009  -8.73976e-05  0.141261
0.08125  0.00025  -0.000108221  -8.65369e-05  0.140454
0.08175  0.00025  -7.55805e-05  -8.56314e-05  0.139605
0.08225  0.00025  -4.41478e-05  -8.46829e-05  0.138719
0.08275  0.00025  -1.39821e-05  -8.36933e-05  0.137796
0.08325  0.00025  1.48598e-05  -8.26649e-05  0.136839
0.08375  0.00025  4.23234e-05  -8.15999e-05  0.135851
0.08425  0.00025  6.83567e-05  -8.05007e-05  0.134834
